Depth,Nodes,TimeMs
8,160,1
8,2623958,598
8,1513410,324
8,1436752,320
8,408513,103
8,736360,181
8,1054421,237
8,298818,55
8,638312,125
8,489767,109
8,273881,57
8,455062,84
8,298933,57
8,40,1
8,426779,86
8,554119,112
8,442915,90
8,456325,100
8,903243,187
8,720037,166
8,367137,80
8,794275,156
8,488416,105
8,522278,113
8,357030,79
8,143197,28
8,113064,22
8,87533,18
8,292874,64
8,201466,41
8,302937,64
8,172213,34
8,175030,40
8,114182,25
8,32,1
8,428997,91
8,1614300,304
8,1316129,253
8,416536,91
8,261926,49
8,610705,122
8,416740,93
8,170096,38
8,423266,83
8,287156,59
8,322681,65
8,667250,128
8,1061012,196
8,687018,129
8,1563246,325
8,546332,109
8,220277,51
8,205566,44
8,352362,71
8,254313,57
8,337227,70
8,371260,79
8,713173,149
8,614165,124
8,515077,97
8,2109390,380
8,406514,90
8,518519,88
8,402990,69
8,345870,64
8,340461,56
8,658500,107
8,438647,72
8,522011,80
8,403034,74
8,379505,78
8,252480,46
8,254819,42
8,450200,63
8,869903,112
8,338989,47
8,39663,7
